Tweet ID;Retweets;Favorites;App
1293474283172147201;0;0;Twitter for Android
1293474265547681792;0;0;Twitter for iPhone
1293474182529916928;0;0;Twitter for Android
1293474142998552577;0;0;Twitter Web App
1293473921845489664;0;0;Twitter Web App
1293473901704613890;1;0;Twitter for iPhone
1293473900714696705;0;0;Twitter for Android
1293473889406746625;0;0;Twitter for Android
1293473878337941504;0;0;Twitter for Android
1293473769911066624;0;0;Twitter Web App
1293473640596606976;0;0;Twitter for iPhone
1293473607994220545;0;1;Twitter for iPad
1293473560116199425;0;2;Hootsuite Inc.
1293473559726002176;0;0;dlvr.it
1293473542802149376;0;0;Twitter for Android
1293473154749407232;0;0;Twitter Web App
1293473106292482050;0;0;twittbot.net
1293473039653330944;0;0;Twitter for Android
1293473023958417410;8;18;Sprinklr
1293473005469872129;2;3;Twitter for Android
1293472988793372673;0;2;Twitter Web App
1293472849068470273;0;3;Twitter for iPhone
1293472809449136128;0;1;Twitter for Android
1293472719263150081;0;1;Twitter for iPhone
1293472682969890817;0;0;Twitter for iPhone
1293472649343979523;0;0;Twitter for iPhone
1293472643249655809;0;0;Twitter for Android
1293472604490276864;0;0;Twitter for iPhone
1293472579890507776;0;0;Twitter for Android
1293472572621721601;0;0;Twitter Web App
1293472566934306816;0;0;Twitter for iPhone
1293472433354297345;0;0;Twitter Web App
1293472373325398016;0;0;Twitter Web App
1293472344703459334;0;1;Twitter for Android
1293472292073242625;0;0;SocialNewsDesk
1293472290630520832;0;0;TweetDeck
1293472290248593411;14;9;TweetDeck
1293472226373783552;0;0;Twitter Web App
1293472221868912640;39;244;Twitter Web App
1293472199957938185;0;2;Twitter for Android
1293472197760122881;0;0;Twitter Web App
1293472156089749504;0;0;Twitter for Android
1293472016041824256;0;0;Twitter for Android
1293471909569376256;0;0;Twitter Web App
1293471714328772609;0;4;Twitter for Android
1293471671844614144;0;0;Twitter Web App
1293471604698157057;0;0;Twitter for iPhone
1293471597806776320;1;1;Twitter for iPhone
1293471540596490241;1;1;TweetDeck
1293471488285315077;0;0;Twitter for Mac
1293462413094813696;0;0;Twitter for Android
1293462386553131009;0;0;Twitter for Android
1293462339241545728;0;0;Twitter Web App
1293462262422749185;0;0;Twitter for Android
1293462170852704257;0;0;Twitter for iPhone
1293462129677393920;0;0;Cheap Bots, Done Quick!
1293462118923042817;0;0;Twitter Web App
1293461966367883265;0;3;Twitter for Android
1293461944880361473;0;0;Twitter for iPhone
1293461786981793792;0;0;Twitter Web App
1293461769403465728;0;0;Twitter Web App
1293461719163969543;0;6;Twitter for iPhone
1293461717049987072;0;0;Twitter Media Studio - LiveCut
1293461617804533760;0;0;Twitter for Android
1293461606899126274;0;0;dlvr.it
1293461458710343680;0;0;Twitter for Android
1293461407929835521;0;0;Twitter Web App
1293461401080664066;0;0;Twitter for Android
1293461395682426880;0;0;Twitter Web App
1293461391672844289;7;15;Twitter for iPhone
1293461167466319873;0;0;Twitter for Android
1293461146943524864;0;0;Twitter for iPhone
1293460969470021632;0;0;Sprout Social
1293460965850116096;2;1;TweetDeck
1293460930689286144;0;0;Twitter for iPhone
1293460811088908292;0;0;Twitter for Android
1293460727479578625;0;0;Twitter Web App
1293460721733455874;0;0;Twitter for iPhone
1293460491373883392;0;0;Twitter Web App
1293460476412788736;0;0;Twitter Web App
1293460470033072129;0;0;Twitter for iPhone
1293460440941563904;0;0;Twitter for Android
1293460360830296064;0;0;Twitter for iPhone
1293460188641583106;0;0;Twitter for Android
1293460134232981504;0;0;Twitter Web App
1293460034014175232;0;0;Twitter for iPhone
1293460033418608640;1;0;Twitter Web App
1293459979299479552;0;0;Twitter for iPhone
1293459968860000257;0;0;TheRahnumaDaily
1293459958177189889;2;9;Twitter Web App
1293459858210074624;0;1;Twitter for iPhone
1293459845581025281;0;0;Twitter for iPad
1293459830166949888;0;0;Twitter for Android
1293459825981104128;0;0;Twitter Web App
1293459811632201730;0;0;Twitter for iPhone
1293459736147484672;1;0;intellinews site integration
1293459718397140994;0;0;Twitter for Android
1293459707605155840;0;0;TweetDeck
1293459596284051456;0;0;dlvr.it
1293459578907054080;0;0;Twitter for Android
1293459524427358213;0;0;Twitter for Android
1293459436552347655;0;0;Twitter Web App
1293459405137035264;0;0;Twitter for Android
1293459404621193216;0;3;Twitter for Android
1293459357515091969;0;0;Twitter Web App
1293459333875994624;2;12;Twitter Web App
1293459333662101506;1;1;Twitter Web App
1293459306562482177;0;0;Twitter for Android
1293459206792548353;0;5;Twitter for Android
1293459188614479874;0;1;Twitter for Android
1293459118741524480;0;2;Twitter Web App
1293459057064329216;0;0;Twitter for Android
1293459009526259712;0;0;Twitter Web App
1293458989976608768;0;0;Twitter for iPhone
1293458937640103937;0;5;Twitter Web App
1293458933785468930;0;0;GlobalPandemic.NET
1293458933642743808;0;0;Twitter Web App
1293458906782371840;0;0;Twitter Web App
1293458844295675904;0;0;Twitter Web App
1293458781691695104;0;0;Twitter for iPhone
1293458763849052160;0;0;WordPress.com
1293458661528858629;0;0;Twitter Web App
1293458647117332480;0;0;LinkedIn
1293458606319255552;1;3;Twitter Web App
1293458583825395712;0;0;Twitter for Android
1293458579521974272;0;0;Twitter Web App
1293458424496300032;0;0;Twitter for Android
1293458386479022081;0;0;Twitter for Android
1293458366593867776;0;0;Twitter Web App
1293458266949746689;0;0;Twitter for iPhone
1293458202382696448;0;0;Twitter Web App
1293458180811284480;0;0;Twitter Web App
1293458069880475648;0;0;Twitter for iPhone
1293458054453829634;2;3;Twitter Web App
1293457981540106241;0;4;TweetDeck
1293457875025580033;0;0;Twitter Web App
1293457846823268354;0;0;Twitter for iPhone
1293457802296426496;0;0;Twitter Web App
1293457802086645760;0;1;Twitter for iPhone
1293457797451935751;0;0;Twitter Web App
1293457795157757953;0;0;Twitter for iPhone
1293457776753152002;0;0;Twitter for Android
1293457664316383232;0;1;Twitter for Android
1293457592841392129;2;2;TweetDeck
1293457531688357888;0;0;Twitter Web App
1293457519965286400;0;1;Twitter for Android
1293457497869647873;0;0;WordPress.com
1293457493503483904;0;0;Twitter Web App
1293457488885342210;0;1;Twitter for iPad
1293457322476437504;0;0;Twitter Web App
1293447360085975040;0;0;Twitter for Android
1293447258655076361;0;0;IFTTT
1293447209644691456;0;0;IFTTT
1293447150651678725;0;0;Twitter for iPhone
1293447110625341441;0;0;Twitter Web App
1293447023832817669;5;12;Sprinklr
1293446988994768897;0;0;Twitter Web App
1293446981315166210;0;0;Twitter for Android
1293446954622447617;0;0;Twitter for iPhone
1293446917846900736;0;3;Twitter Web App
1293446864730296320;0;0;Cheap Bots, Done Quick!
1293446745918078976;0;0;Twitter Web App
1293446607820730369;0;0;Twitter for Android
1293446591559475200;0;0;Twitter for iPhone
1293446578200408065;0;0;Twitter for Android
1293446449447890944;0;2;Twitter for iPhone
1293446445618454528;0;2;Twitter for iPhone
1293446401385304067;0;1;Twitter for iPad
1293446362873430016;0;0;Twitter for iPhone
1293446335614595073;0;0;Twitter Web App
1293446229532323840;0;0;Twitter for Android
1293446225371508736;0;0;Twitter for Android
1293446116462063618;0;0;Twitter Web App
1293446012082806785;0;1;Twitter for Android
1293445960123723776;0;0;Tweetbot for iΟS
1293445946429210626;0;0;Twitter Web App
1293445790023553024;0;0;Twitter for Android
1293445787976978433;0;0;IFTTT
1293445776920571904;0;0;Twitter Web App
1293445760151846912;0;0;Twitter Web App
1293445738706251776;0;1;Twitter Web App
1293445727251607554;0;0;Twitter for Android
1293445703272927238;0;0;Twitter for Android
1293445687993143296;0;0;IFTTT
1293445618963288070;0;0;Buffer
1293445598624899072;0;0;Twitter Web App
1293445553301331968;0;0;Twitter Web App
1293445495080198144;0;1;Twitter for Android
1293445339328856066;0;1;Twitter for Android
1293445023006986241;0;0;Twitter for Android
1293444881134653440;0;0;Twitter Web App
1293444867234893824;3;55;Twitter for Android
1293444802160123904;0;0;Twitter for Android
1293444783260631042;1;1;Twitter Web App
1293444780228149253;0;0;Twitter for Android
1293444738599682048;0;0;Twitter for iPhone
1293444729732907009;0;0;Twitter for iPhone
1293444567526604801;0;0;Twitter Web App
1293444562669711360;0;0;Twitter for Android
1293444486295695362;0;0;IFTTT
1293444416812847104;0;0;Twitter Web App
1293444269500317696;0;0;Twitter for Android
1293444228362665984;0;0;IFTTT
1293444186558078977;0;0;Twitter for Android
1293444163883737088;0;1;Twitter Web App
1293444095382298625;0;0;Twitter for Android
1293444045176479744;43;27;SocialFlow
1293444013706469377;0;0;Twitter for iPhone
1293443959189114880;0;0;IFTTT
1293443943166877696;0;0;Twitter for iPhone
1293443937236144128;0;0;IFTTT
1293443904038219783;0;0;South Asian News
1293443768302133249;0;0;Twitter for Android
1293443754041327616;0;2;Twitter Web App
1293443745367564288;0;0;Twitter Web App
1293443650442035202;0;1;Twitter for Android
1293443598965448704;0;0;Twitter for iPhone
1293443459139788800;0;0;Twitter for Android
1293443442413010944;0;0;Twitter Web App
1293443416165158918;0;0;IFTTT
1293443238561345541;0;4;Twitter for Android
1293443172975206405;0;0;Twitter for Android
1293443150611185664;1;5;Twitter for Android
1293443120085032961;0;0;IFTTT
1293443052753821707;0;0;Twitter Web App
1293442973271822336;0;0;IFTTT
1293442934675841025;0;0;IFTTT
1293442893735243778;0;0;Twitter Web App
1293442889754619904;0;0;Twitter for Android
1293442875091427328;0;0;Twitter Web App
1293442841671155712;0;1;Twitter Web App
1293442785572524038;0;6;Twitter for Android
1293442766668615683;0;0;Twitter for Android
1293442749308350466;0;0;Twitter for iPhone
1293442741540515840;2;8;Twitter for Android
1293442731755307008;0;1;TweetDeck
1293442656555667457;0;0;IFTTT
1293442621327597569;0;0;Twitter for Android
1293442436241461248;0;0;IFTTT
1293442416457003009;0;0;IFTTT
1293442416091885570;0;0;Twitter for Android
1293442356541235200;0;0;Twitter for Android
1293442352812404736;0;0;Twitter for Android
1293442344096878594;0;1;Twitter Web App
1293442329454485504;0;0;IFTTT
1293442206322364417;0;0;Twitter for Android
1293442204984152064;0;3;Twitter for iPhone
1293432281013432320;0;0;Twitter Web App
1293432265016393740;0;0;Twitter for Android
1293432247207383045;0;0;Twitter Web App
1293432236826595328;0;0;Cheap Bots, Done Quick!
1293432214055723008;0;0;Twitter for Android
1293432124771459072;0;0;Twitter for iPhone
1293432113442643968;0;0;Zla
1293432087735939073;0;0;Twitter Web App
1293432080307757056;0;0;Twitter for Android
1293432033927213057;0;0;Hootsuite Inc.
1293431980369960961;0;1;Twitter for Android
1293431975236206592;0;2;Twitter Web App
1293431905904234501;0;0;Twitter for Android
1293431857934028805;0;0;Twitter for iPhone
1293431789948674048;0;0;Twitter for iPhone
1293431741365891072;0;0;Twitter for iPhone
1293431704749776897;0;0;Cheap Bots, Done Quick!
1293431626173751297;0;0;Twitter for Android
1293431578555629568;1;1;Twitter Web App
1293431567151439873;0;0;Twitter for iPhone
1293431496267558912;0;2;Twitter for iPhone
1293431485618249728;0;1;Twitter for Android
1293431451891847173;0;0;Twitter Web App
1293431355271860224;0;0;Twitter for Android
1293431348896686080;0;1;Twitter Web App
1293431338742104065;0;0;Hocalwire Social Share
1293431332530511872;0;1;Twitter for Android
1293431318563364865;0;0;Twitter for Android
1293431235260190720;0;0;Twitter for iPhone
1293431216633524226;0;2;Twitter for iPhone
1293431212531306496;0;0;Twitter Web App
1293431168763695105;0;2;Twitter Web App
1293431157510434816;0;0;Twitter for Android
1293431129920417793;0;0;Twitter Web App
1293431054133592064;0;0;Twitter for iPhone
1293431029999362049;0;0;Twitter for Android
1293430932750258178;0;0;Twitter Web App
1293430877108736000;0;0;Twitter for Android
1293430858959986689;0;0;Twitter for Android
1293430810490675205;2;2;Twitter for Android
1293430746976145412;0;0;Twitter for iPhone
1293430704227770368;0;0;Twitter for iPhone
1293430635470581760;0;0;Twitter Web App
1293430574841913344;0;0;Twitter for Android
1293430430348144640;0;0;Twitter for Android
1293430405669048320;0;0;Twitter Web App
1293430387591479296;0;0;Twitter for iPhone
1293430278518644743;6;12;SocialFlow
1293430253264740352;0;0;Twitter Web App
1293430192745013248;0;2;Twitter Web App
1293430125653037056;0;1;Twitter for Android
1293430100680232960;0;0;Twitter Web App
1293430003154255872;0;0;Twitter Web App
1293429966856626176;2;2;Twitter for Android
1293429895918489600;0;0;Twitter Web App
1293429808861454337;0;0;Twitter Web App
1293429807494168577;1;3;Twitter for Android
1293429787697000448;0;0;Twitter Web App
1293429704544980992;0;0;Twitter Web App
1293429699775954946;0;0;Twitter Web App
1293429680347865088;0;0;Twitter for Android
1293429666452127746;1;2;Twitter Web App
1293429656750784514;0;0;Gellatio Tweet Bot
1293429632088367104;0;1;Twitter Web App
1293429630930685952;0;0;Twitter Web App
1293429587083436032;0;0;Twitter for Android
1293429581546835973;0;0;Twitter for iPhone
1293429569719013376;0;3;WordPress.com
1293429394069913600;0;6;Twitter for iPhone
1293429381457559552;0;0;Twitter for iPhone
1293429369545752577;0;0;Twitter for iPad
1293429335442022400;0;0;Twitter for iPhone
1293429322796204032;0;0;Twitter for iPhone
1293429268245078018;0;1;Twitter for iPhone
1293429220971089922;0;0;Twitter for iPhone
1293429174930112514;1;6;Twitter for Android
1293429156676431872;0;0;Twitter for Android
1293429134471962627;0;0;Twitter for iPhone
1293429107296841730;0;1;Twitter Web App
1293429071003578370;0;0;Twitter for Android
1293429062690459648;0;0;Twitter for iPad
1293429055732305920;0;0;Twitter Web App
1293429047842598913;0;0;Twitter for Android
1293429032332095488;0;0;Twitter for iPhone
1293429003424952320;0;0;BreakingNewsPak
1293428914614927360;0;0;Twitter for iPhone
1293428891437142017;0;3;Twitter Web App
1293428891126624256;0;0;dlvr.it
1293428802719068163;0;0;Twitter for Android
1293428700503916544;0;2;Twitter for Android
1293428639757934593;9;19;Twitter for Android
1293428602885767168;1;1;Twitter Web App
1293428595612946432;0;0;Twitter Web App
1293428576738582528;0;0;Twitter Web App
1293428565719969795;0;0;Twitter for iPhone
1293428496476311552;0;0;Twitter for iPhone
1293428477530476546;0;0;Twitter for iPhone
1293428380776292352;0;2;Twitter for iPhone
1293428256402800640;0;1;Twitter Web App
1293417103760924672;0;0;SmartNews | スマートニュース
1293417075923390464;0;0;Twitter Web App
1293417050183012355;0;1;Twitter Web App
1293416933233233923;0;0;Hootsuite Inc.
1293416853763653634;0;0;Twitter for Android
1293416841038065664;0;1;Twitter for Android
1293416802198761473;0;1;Twitter for iPhone
1293416792551854081;0;0;Twitter Web App
1293416716161159168;0;0;WordPress.com
1293416710146424835;0;0;Twitter Web App
1293416704110993410;0;3;Twitter for Android
1293416670141100032;0;0;Twitter for Android
1293416614587555842;0;0;Twitter for iPhone
1293416600293519363;0;0;Twitter Web App
1293416519213256704;0;0;Twitter for iPhone
1293416496744603648;0;0;Twitter Web App
1293416458790330368;0;0;Twitter Web App
1293416437168496641;0;0;Twitter for Android
1293416416293470208;0;0;Twitter for Android
1293416355731918848;1;0;Twitter Web App
1293416336777973760;0;1;Twitter Web App
1293416333691047936;0;0;Twitter Web App
1293416332474511362;0;1;Twitter for Android
1293416291731005440;0;0;Twitter Web App
1293416229806510080;0;0;Twitter for Android
1293416195903889413;1;0;Twitter for iPhone
1293416164480020480;0;0;Twitter for Android
1293416162416455680;0;0;Twitter for Android
1293416114794508293;0;0;Twitter Web App
1293416114358308864;0;0;Twitter for Android
1293415990571814915;0;0;Twitter for iPhone
1293415877497335812;0;0;Twitter for Android
1293415873026260993;0;0;Twitter Web App
1293415850666528773;0;0;Twitter for Android
1293415773830955010;0;0;Twitter for Android
1293415701173153797;1;2;Twitter for Android
1293415663260893186;0;0;Twitter for Android
1293415615453999104;0;0;Twitter Web App
1293415604993445888;0;0;Twitter Web App
1293415588564353024;0;1;Twitter Web App
1293415554607349766;0;0;Twitter for iPhone
1293415530553114624;0;0;Twitter for iPhone
1293415461703389190;0;0;Twitter Web App
1293415315544649729;0;0;Twitter Web App
1293415292358385664;0;0;Twitter for iPad
1293415244895854592;0;0;Twitter for Android
1293415068067958784;0;0;Twitter for iPhone
1293414987906469888;0;0;Twitter for iPhone
1293414910140067841;0;0;Cheap Bots, Done Quick!
1293414882377789440;0;1;Twitter Web App
1293414881983713285;0;0;Twitter for Android
1293414877248315392;0;0;Twitter for Android
1293414837591187463;1;4;Twitter Web App
1293414770897383424;0;3;Twitter Web App
1293414748327796737;0;0;Twitter for iPhone
1293414672952000513;1;2;Twitter for iPad
1293414657282183168;0;0;Twitter for iPhone
1293414629138472960;1;1;Twitter for Android
1293414622876151812;2;3;Twitter for iPad
1293414597697736704;0;0;Twitter for iPhone
1293414584217243648;0;0;Twitter for iPhone
1293414563904249858;0;1;Twitter for iPhone
1293414556736380929;0;0;Gellatio Tweet Bot
1293414550402789377;0;0;Twitter Web App
1293414546384683009;0;0;Twitter for Android
1293414534347022337;0;0;Twitter for Android
1293414514319294465;0;0;Twitter for Android
1293414428029796352;0;0;Twitter Web App
1293414284769329153;0;0;Twitter for Android
1293414274031919104;0;0;Twitter Web App
1293414186253344771;0;0;Twitter for iPhone
1293414155458732037;0;1;Twitter for Android
1293413972138369025;0;0;Twitter for iPhone
1293413960763441158;0;1;Twitter Web App
1293413960725737473;0;0;Twitter for Android
1293413869948489729;0;1;Twitter for iPhone
1293413859584172032;0;0;Twitter for Android
1293413797739114497;0;0;Twitter Web App
1293413723814735873;0;0;Twitter Web App
1293413689635115008;0;1;Twitter for iPhone
1293413655397228547;0;3;Twitter for Android
1293413482986176515;1;0;HEDGEP
1293413449003929600;0;0;Twitter for iPhone
1293413447582048259;0;2;Twitter for iPad
1293413438190792705;0;0;Twitter Web App
1293413431882768384;0;0;Twitter Web App
1293413385631985666;0;0;Fenix 2
1293413323472621570;0;0;Twitter Web App
1293413277095976966;0;1;Twitter Web App
1293413260738338817;0;0;Twitter for Android
1293413256086745088;0;16;Twitter for Android
1293413212805672961;0;1;Twitter for Android
1293413177972031488;0;0;Twitter for Android
1293413160901173249;0;0;Twitter for Android
1293413120082247680;0;0;Twitter Web App
1293413058191269888;0;0;Twitter Web App
1293412980885983238;0;1;Twitter Web App
1293412699343265792;0;0;Twitter Web App
1293412696499478529;0;0;Twitter for iPad
1293412647015075842;0;1;Twitter for Android
1293402078287548416;0;0;Twitter for Android
1293401948280872960;0;0;SmartNews | スマートニュース
1293401935748435968;0;0;Twitter for Android
1293401900818333696;0;0;Twitter for Android
1293401869822365696;0;0;Twitter Web App
1293401833730387969;0;1;Twitter for Android
1293401815137095686;0;0;Twitter Web App
1293401808493137921;0;0;Twitter Web App
1293401736590180352;1;0;Twitter for iPhone
1293401584030760960;0;0;Instagram
1293401581489094658;0;0;Twitter Web App
1293401462806941696;0;0;Twitter for iPhone
1293401394578444294;0;0;Twitter for Android
1293401391168253954;0;0;Twitter Web App
1293401341864312834;0;0;Twitter for Android
1293401317595992064;0;0;Twitter Web App
1293401307152187395;0;0;Twitter Web App
1293401306225418241;0;0;Twitter for iPhone
1293401230073638912;0;0;Twitter for iPhone
1293401221060079621;1;3;Twitter Web App
1293401215301111813;0;1;Twitter for Android
1293401015278919680;0;0;Twitter for Android
1293400937218760710;0;0;Tweetbot for iΟS
1293400934295326720;0;1;Twitter for Android
1293400908164997121;1;1;Twitter Web App
1293400890884399104;0;0;Twitter for Android
1293400714564251650;0;0;Gellatio Tweet Bot
1293400694448197638;0;0;Twitter Web App
1293400641226907652;0;0;Twitter for iPad
1293400637942771712;0;0;Twitter Web App
1293400591440510977;0;0;Twitter for Android
1293400567809810433;0;0;TweetDeck
1293400529117339649;0;0;Twitter for iPhone
1293400524201455616;0;0;Twitter for Android
1293400522800549888;0;0;Twitter Web App
1293400363064799232;0;0;Twitter for Android
1293400324733128709;0;0;Twitter for iPad
1293400323889995776;0;0;Twitter Web App
1293400319729102849;0;0;Twitter for iPad
1293400317258805248;0;1;Buffer
1293400297478348800;0;0;Twitter Web App
1293400283989630976;0;0;Blog2Social APP
1293400257582133248;0;0;Twitter for iPhone
1293400149100822530;0;1;Twitter for iPhone
1293400112832512001;0;0;Twitter for Android
1293400053290168320;0;0;Twitter for Android
1293399938508832769;0;0;Twitter for iPhone
1293399878920482817;0;0;Twitter for iPhone
1293399866362564608;0;0;Twitter Web App
1293399829939281922;0;0;Twitter for iPhone
1293399769684094977;0;0;Twitter Web App
1293399767184224256;0;0;Twitter for iPhone
1293399750952157185;0;0;Twitter Web App
1293399646190989314;1;0;Twitter Web App
1293399645868228609;0;0;Twitter for Android
1293399635659292673;0;1;Twitter for iPhone
1293399620236656640;0;0;Twitter for iPhone
1293399605757874178;0;0;Twitter Web App
1293399601257553920;0;0;Twitter for iPhone
1293399593200295939;0;0;Mobile Web (M2)
1293399537172660225;0;1;Twitter Web App
1293399519309094912;0;0;Twitter Web App
1293399476246401025;1;5;Twitter for iPhone
1293399385607299072;0;0;Twitter Web App
1293399351746686977;0;0;Twitter for iPhone
1293399195370622977;0;0;Twitter Web App
1293399158091427841;0;0;Twitter Web App
1293399137728073728;2;1;Twitter Web App
1293399107315302402;0;1;Twitter for Android
1293399091989426176;1;1;Twitter for iPhone
1293399086134169602;0;0;Twitter for iPhone
1293399075426119680;8;26;Twitter for Android
1293399067226251264;1;0;Twitter for iPad
1293399029951365120;3;24;Twitter for iPhone
1293398980085374977;0;0;Twitter for iPhone
1293398861248069633;0;1;Twitter for iPhone
1293398811285417986;0;0;Twitter for iPhone
1293398714837590016;0;0;Twitter Web App
1293398657253781504;0;0;Twitter for Android
1293398644826112000;10;32;Twitter Web App
1293398636974321666;0;0;Twitter for Android
1293398619488317441;0;0;Twitter for Android
1293398436180422656;1;0;Twitter for iPhone
1293398370623664128;0;0;Twitter for iPhone
1293398345608843265;0;0;Twitter Web App
1293398307478417408;0;0;Twitter for iPad
1293398191161909248;0;0;Twitter Web App
1293397970700967938;0;0;Twitter for iPhone
1293397930012028933;4;5;Twitter for Android
1293397910982361090;1;8;Twitter for Android
1293397704177934341;0;0;Twitter for iPhone
1293397687136526336;1;3;dlvr.it
1293397628336705536;0;1;Twitter for iPhone
1293397620862398474;0;0;Twitter for iPhone
1293397605989449728;0;0;Twitter for iPhone
1293397494177521664;1;1;TweetDeck
1293397447675240450;0;0;Twitter Web App
1293397382852489224;0;1;Twitter Web App
1293397365672620034;0;0;Cheap Bots, Done Quick!
1293397358038802434;0;0;Twitter for Android
1293386985151766528;0;0;Twitter for iPhone
1293386977107214337;0;0;Twitter for iPhone
1293386972392611841;0;0;Twitter Web App
1293386938469085189;0;0;Twitter for Android
1293386927316414466;0;0;Twitter for iPhone
1293386921368903680;0;0;Twitter for iPhone
1293386910547587073;0;0;Twitter Web App
1293386890846994441;0;0;Twitter for iPhone
1293386824543399938;0;1;Twitter Web App
1293386735821365248;0;1;Twitter for iPhone
1293386728288464896;1;0;Sprout Social
1293386664312623104;1;1;Twitter Web App
1293386649322176512;0;0;Twitter for Android
1293386623674130432;0;0;Twitter for Android
1293386617508560897;1;3;Twitter for iPhone
1293386605168861186;0;1;Twitter for Android
1293386603134672897;5;9;Sprinklr
1293386595379314688;0;0;Twitter for Android
1293386533786079234;0;0;Twitter for iPhone
1293386512462229504;0;0;Twitter for iPhone
1293386468132454402;0;1;Twitter for iPhone
1293386446515179520;0;0;Twitter for iPhone
1293386446410309633;0;0;Twitter Web App
1293386393373138945;0;1;Twitter for Android
1293386388839292934;0;1;Twitter for Android
1293386314633682951;0;0;Twitter Web App
1293386260208394247;0;0;Twitter Web App
1293386250834128896;0;0;Twitter for Android
1293386115601379329;2;8;Twitter Web App
1293386084420902912;0;0;Twitter for iPhone
1293386074723504128;0;0;Twitter Web App
1293386057975623682;0;1;Twitter Web App
1293386023322279937;1;3;Twitter Web App
1293385947413803009;0;0;Twitter Web App
1293385944284962817;0;0;Twitter for iPhone
1293385942556786688;0;0;Twitter for iPhone
1293385939767693313;0;0;Twitter Web App
1293385892820742145;0;1;Twitter Web App
1293385889259937794;0;0;Twitter for Android
1293385871325106178;0;0;Twitter Web App
1293385813405790211;0;1;Twitter for Android
1293385761832570880;0;0;Twitter for Android
1293385758326153216;4;3;Twitter for Android
1293385737463881730;0;0;Twitter for Android
1293385712839032832;0;0;Twitter Web App
1293385697592856576;0;0;Twitter for Android
1293385687065079809;0;1;Twitter Web App
1293385670183071744;15;86;Twitter for iPhone
1293385651522433024;0;1;Twitter Web App
1293385639992283136;0;0;Twitter for Android
1293385616042930176;0;0;Gellatio Tweet Bot
1293385591757795328;0;0;Twitter for Android
1293385589295738883;0;0;Twitter for Android
1293385562439680000;0;0;Twitter for Android
1293385541233389569;0;0;Twitter for iPhone
1293385493669990400;2;1;SocialFlow
1293385435100651520;0;0;Twitter for Android
1293385421712494594;0;0;Twitter for Android
1293385401785135104;1;1;Twitter Web App
1293385401328119814;0;0;Twitter for Android
1293385365483671554;0;0;Twitter for Android
1293385258935738368;0;0;Twitter Web App
1293385243832057863;0;1;Twitter for iPhone
1293385220637503494;33;154;Twitter for iPhone
1293385203927248896;0;0;Twitter for Android
1293385168573493253;0;0;Twitter Web App
1293385165750689794;0;0;Twitter for iPad
1293385110792871936;0;0;Twitter for Android
1293385012918788096;0;0;Twitter for Android
1293385000839081991;0;0;TweetDeck
1293384993444528128;0;0;Twitter Web App
1293384866935930882;0;0;Twitter Web App
1293384833981222914;0;1;Twitter for Android
1293384791065329665;5;17;Twitter for iPhone
1293384782974418948;0;0;Twitter Web App
1293384775022108672;0;0;Twitter for Android
1293384769393188864;0;0;Twitter Web App
1293384766889369600;1;2;Twitter for Android
1293384715517403137;0;0;Twitter for iPhone
1293384709402132481;0;0;Twitter Web App
1293384699608354816;11;25;Twitter Web App
1293384654892855296;0;0;TweetDeck
1293384615210647552;0;0;Twitter for iPhone
1293384528640212992;0;0;Twitter for Android
1293384490048348160;2;3;Twitter Web App
1293384474353446916;0;1;Twitter for Android
1293384474064048129;0;2;Twitter Web App
1293384469836046337;1;0;Twitter for iPhone
1293384467369865220;0;0;Twitter Web App
1293384409404637191;0;1;Twitter Web App
1293384390815473665;0;0;Twitter Web App
1293384371932557318;0;0;Twitter Web App
1293384362478772226;0;0;Twitter for iPhone
1293384357336559616;0;0;Gellatio Tweet Bot
1293384342937403394;0;0;Twitter for iPad
1293384264382201857;0;0;Twitter Web App
1293384244287475713;0;0;Twitter for Android
1293384241917681665;0;0;Twitter for Android
1293384201849524224;0;0;Twitter for iPhone
1293384083427401729;0;0;Twitter for iPhone
1293371885691035653;0;0;Twitter for Android
1293371885003120642;0;0;Twitter for iPhone
1293371838542811138;0;0;Cheap Bots, Done Quick!
1293371833559941122;0;0;Tumblr
1293371810201960450;0;0;Twitter Web App
1293371792459997184;0;0;Twitter for iPhone
1293371698868367360;0;0;Twitter for Android
1293371687312875520;0;0;Twitter for Android
1293371660171718656;0;0;Twitter for Android
1293371580224090118;0;0;Twitter for iPad
1293371495171883010;0;0;Twitter Web App
1293371340808839168;0;0;Twitter for Android
1293371245610795008;0;0;Twitter for Android
1293371142741217280;0;0;Twitter for iPhone
1293371125079187456;0;0;Loomly
1293371102761295872;2;3;SocialFlow
1293371081462439936;0;0;Twitter Web App
1293371042858246144;0;4;Twitter for iPhone
1293370928315928576;0;0;Twitter Web App
1293370818504855552;0;1;Twitter for iPhone
1293370817624051712;0;0;Twitter for iPad
1293370783444733953;0;1;Twitter for iPhone
1293370775743991809;0;0;Twitter Web App
1293370732374831104;0;0;Twitter Web App
1293370724690821123;0;0;Twitter for Android
1293370699046772736;0;0;Twitter for iPhone
1293370562853482497;0;0;Twitter Web App
1293370517890662401;0;1;Twitter for iPad
1293370441923325952;0;0;RepublicBuzz-Poster
1293370398566825985;0;0;Twitter Web App
1293370368795836416;5;42;TweetDeck
1293370141401444352;0;0;Twitter for Android
1293370128550174722;1;0;Twitter for Android
1293370124024590340;0;0;Twitter Web App
